-3.32192809488736,-2.73696559416621
-5.79585928321977,-5.79585928321977
-9.11778737810714,-8.26979047155219
-11.3286841606058,-11.3286841606058
-14.065649754772,-14.3875778496593
-16.8026153489382,-17.3875778496593
-19.5395809431044,-20.1245434438255
-22.2765465372706,-22.8615090379917
-25.5984746321579,-25.0135121314368
