-2.73696559416621,-3.32192809488736
-5.47393118833241,-6.05889368905357
-8.21089678249862,-8.79585928321977
-11.532824877386,-10.9478623766648
-14.0067560657184,-14.0067560657184
-17.3286841606058,-16.4806872540508
-19.5395809431044,-19.5395809431044
-22.8615090379917,-22.0135121314368
-25.6573683212115,-24.4874433197692
